group,schema,class,fragment_type,fragment,type_variation,identifier,source_type,translated_target_type,translated,attempted,timestamp,feedback
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,88-103:getTerminalWidth,body_types,Matcher,Matcher,Regex,True,True,2026-05-21 16:23:46,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,88-103:getTerminalWidth,body_types,Exception,Exception,Exception,True,True,2026-05-21 16:23:48,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,88-103:getTerminalWidth,body_types,RuntimeException,RuntimeException,Exception,True,True,2026-05-21 16:23:51,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,88-103:getTerminalWidth,parameters,|String|name,String,String,True,True,2026-05-21 16:23:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,105-119:waitAndCapture,return_types,String,String,String,True,True,2026-05-21 16:23:53,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,105-119:waitAndCapture,body_types,ByteArrayOutputStream,ByteArrayOutputStream,Any,True,True,2026-05-21 16:24:00,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmpntiv8dx9.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std import io[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,105-119:waitAndCapture,body_types,InputStream,InputStream,InputStream,True,True,2026-05-21 16:24:00,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,105-119:waitAndCapture,body_types,int,int,Int64,True,True,2026-05-21 16:24:00,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,105-119:waitAndCapture,parameters,|Process|p,Process,Any,True,True,2026-05-21 16:23:53,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,return_types,ProcessBuilder.Redirect,ProcessBuilder.Redirect,Any,True,True,2026-05-21 16:24:09,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmponotnlqj.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std.process import ProcessBuilder[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,body_types,Class<?>,Class<?>,TypeInfo,True,True,2026-05-21 16:24:18,"Cangjie compilation error: [31merror[0m: undeclared type name 'Type'   [36m==>[0m /tmp/tmpvuzin2y7.cj:58:20:    [36m| [0m [36m58[0m [36m| [0m    let _test_val: Type[0m    [36m| [0m                   [31m^ [0m    [36m| [0m  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,body_types,Constructor<?>,Constructor<?>,Constructor,True,True,2026-05-21 16:24:21,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,body_types,ProcessBuilder.Redirect,ProcessBuilder.Redirect,Any,True,True,2026-05-21 16:24:32,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmp23lit105.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std.process import ProcessBuilder[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,body_types,ProcessBuilder,ProcessBuilder,Any,True,True,2026-05-21 16:24:44,"Cangjie compilation error: [31merror[0m: expected type name after ':', found keyword 'class'   [36m==>[0m /tmp/tmpp1y0xs7f.cj:58:20:    [36m| [0m [36m58[0m [36m| [0m    let _test_val: class ProcessBuilder {[0m    [36m| [0m                 [36m~[0m [31m^^^^^ expected type name here[0m    [36m| [0m                 [36m|[0m    [36m| [0m                 [36mafter ':'[0m    [36m| [0m  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,body_types,Redirect,Redirect,Any,True,True,2026-05-21 16:24:51,"Cangjie compilation error: [31merror[0m: expected type name after ':', found keyword 'class'   [36m==>[0m /tmp/tmpk_qsl0ac.cj:58:20:    [36m| [0m [36m58[0m [36m| [0m    let _test_val: class Redirect {[0m    [36m| [0m                 [36m~[0m [31m^^^^^ expected type name here[0m    [36m| [0m                 [36m|[0m    [36m| [0m                 [36mafter ':'[0m    [36m| [0m  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,body_types,Field,Field,InstancePropertyInfo,True,True,2026-05-21 16:24:51,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.MingwSupport.json,34-137:MingwSupport,method,124-136:getRedirect,parameters,|FileDescriptor|fd,FileDescriptor,FileDescriptor,True,True,2026-05-21 16:24:09,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,48-48:X86,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,49-49:X86_64,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,50-50:IA64_32,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,51-51:IA64,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,52-52:PPC,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,53-53:PPC64,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,54-54:ARM64,types,String,String,String,True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,field,56-56:archMapping,types,"HashMap<String, String>","HashMap<String, String>","HashMap<String, String>",True,True,2026-05-21 16:20:04,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,99-111:main,return_types,void,void,Unit,True,True,2026-05-21 16:20:06,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,99-111:main,parameters,|String[]|args,String[],Array<String>,True,True,2026-05-21 16:20:06,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,113-115:getNativeLibFolderPathForCurrentOS,return_types,String,String,String,True,True,2026-05-21 16:20:08,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,117-119:getOSName,return_types,String,String,String,True,True,2026-05-21 16:20:08,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,121-123:isAndroid,return_types,boolean,boolean,Bool,True,True,2026-05-21 16:20:08,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,125-136:isAlpine,return_types,boolean,boolean,Bool,True,True,2026-05-21 16:20:08,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,125-136:isAlpine,body_types,String,String,String,True,True,2026-05-21 16:20:08,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,125-136:isAlpine,body_types,Throwable,Throwable,Exception,True,True,2026-05-21 16:20:08,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,138-153:getHardwareName,return_types,String,String,String,True,True,2026-05-21 16:20:10,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,138-153:getHardwareName,body_types,Process,Process,Any,True,True,2026-05-21 16:20:10,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,138-153:getHardwareName,body_types,InputStream,InputStream,InputStream,True,True,2026-05-21 16:20:12,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,138-153:getHardwareName,body_types,Throwable,Throwable,Exception,True,True,2026-05-21 16:20:12,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,155-163:readFully,return_types,String,String,String,True,True,2026-05-21 16:20:15,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,155-163:readFully,body_types,int,int,Int64,True,True,2026-05-21 16:20:15,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,155-163:readFully,body_types,ByteArrayOutputStream,ByteArrayOutputStream,Any,True,True,2026-05-21 16:20:22,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmpbb0zpwls.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std import io[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,155-163:readFully,body_types,byte[],byte[],Array<Byte>,True,True,2026-05-21 16:20:22,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,155-163:readFully,body_types,byte,byte,Int8,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,155-163:readFully,parameters,|InputStream|in__,InputStream,InputStream,True,True,2026-05-21 16:20:15,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,165-192:resolveArmArchType,return_types,String,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,165-192:resolveArmArchType,body_types,String,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,194-208:getArchName,return_types,String,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,194-208:getArchName,body_types,String,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,210-224:translateOSNameToFolderName,return_types,String,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,210-224:translateOSNameToFolderName,parameters,|String|osName,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,226-228:translateArchNameToFolderName,return_types,String,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.internal.OSInfo.json,46-229:OSInfo,method,226-228:translateArchNameToFolderName,parameters,|String|archName,String,String,True,True,2026-05-21 16:20:24,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,43-43:RESET_CODE,types,byte[],byte[],Array<Byte>,True,True,2026-05-21 16:32:49,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,62-62:LOOKING_FOR_FIRST_ESC_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,63-63:LOOKING_FOR_SECOND_ESC_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,64-64:LOOKING_FOR_NEXT_ARG,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,65-65:LOOKING_FOR_STR_ARG_END,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,66-66:LOOKING_FOR_INT_ARG_END,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,67-67:LOOKING_FOR_OSC_COMMAND,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,68-68:LOOKING_FOR_OSC_COMMAND_END,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,69-69:LOOKING_FOR_OSC_PARAM,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,70-70:LOOKING_FOR_ST,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,71-71:LOOKING_FOR_CHARSET,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,73-73:FIRST_ESC_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,74-74:SECOND_ESC_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,75-75:SECOND_OSC_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,76-76:BEL,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,77-77:SECOND_ST_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,78-78:SECOND_CHARSET0_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,79-79:SECOND_CHARSET1_CHAR,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,81-81:ap,types,AnsiProcessor,AnsiProcessor,AnsiProcessor,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,82-82:MAX_ESCAPE_SEQUENCE_LENGTH,types,int,int,Int64,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,83-83:buffer,types,byte[],byte[],Array<Byte>,True,True,2026-05-21 16:32:51,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,84-84:pos,types,int,int,Int64,True,True,2026-05-21 16:32:53,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,85-85:startOfValue,types,int,int,Int64,True,True,2026-05-21 16:32:53,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,86-86:options,types,ArrayList<Object>,ArrayList<Object>,ArrayList<Object>,True,True,2026-05-21 16:32:53,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,87-87:state,types,int,int,Int64,True,True,2026-05-21 16:32:56,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,88-88:cs,types,Charset,Charset,Any,True,True,2026-05-21 16:33:02,"Cangjie compilation error: [31merror[0m: 'encoding' is not accessible in package 'std'  [36m==>[0m /tmp/tmp3umpxblr.cj:3:8:   [36m| [0m [36m3[0m [36m| [0mimport std.encoding[0m   [36m| [0m       [31m^^^^^^^^^^^^ [0m   [36m| [0m  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,90-90:width,types,AnsiOutputStream_WidthSupplier,AnsiOutputStream_WidthSupplier,AnsiOutputStream_WidthSupplier,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,91-91:processor,types,AnsiProcessor,AnsiProcessor,AnsiProcessor,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,92-92:type__,types,AnsiType,AnsiType,AnsiType,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,93-93:colors,types,AnsiColors,AnsiColors,AnsiColors,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,94-94:installer,types,AnsiOutputStream_IoRunnable,AnsiOutputStream_IoRunnable,AnsiOutputStream_IoRunnable,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,95-95:uninstaller,types,AnsiOutputStream_IoRunnable,AnsiOutputStream_IoRunnable,AnsiOutputStream_IoRunnable,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,96-96:mode,types,AnsiMode,AnsiMode,AnsiMode,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,field,97-97:resetAtUninstall,types,boolean,boolean,Bool,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|OutputStream|os,OutputStream,OutputStream,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiOutputStream_WidthSupplier|width,AnsiOutputStream_WidthSupplier,AnsiOutputStream_WidthSupplier,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiMode|mode,AnsiMode,AnsiMode,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiProcessor|processor,AnsiProcessor,AnsiProcessor,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiType|type__,AnsiType,AnsiType,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiColors|colors,AnsiColors,AnsiColors,True,True,2026-05-21 16:33:02,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|Charset|cs,Charset,Any,True,True,2026-05-21 16:33:08,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmpt2q8upq8.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std.encoding import Charset[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiOutputStream_IoRunnable|installer,AnsiOutputStream_IoRunnable,AnsiOutputStream_IoRunnable,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|AnsiOutputStream_IoRunnable|uninstaller,AnsiOutputStream_IoRunnable,AnsiOutputStream_IoRunnable,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,99-120:AnsiOutputStream,parameters,|boolean|resetAtUninstall,boolean,Bool,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,122-124:getTerminalWidth,return_types,int,int,Int64,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,126-128:getType,return_types,AnsiType,AnsiType,AnsiType,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,130-132:getColors,return_types,AnsiColors,AnsiColors,AnsiColors,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,134-136:getMode,return_types,AnsiMode,AnsiMode,AnsiMode,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,138-143:setMode,return_types,void,void,Unit,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,138-143:setMode,body_types,AnsiProcessor,AnsiProcessor,AnsiProcessor,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,138-143:setMode,body_types,ColorsAnsiProcessor,ColorsAnsiProcessor,ColorsAnsiProcessor,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,138-143:setMode,parameters,|AnsiMode|mode,AnsiMode,AnsiMode,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,145-147:isResetAtUninstall,return_types,boolean,boolean,Bool,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,149-151:setResetAtUninstall,return_types,void,void,Unit,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,149-151:setResetAtUninstall,parameters,|boolean|resetAtUninstall,boolean,Bool,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,156-293:write,return_types,void,void,Unit,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,156-293:write,body_types,byte,byte,Int8,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,156-293:write,body_types,String,String,String,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,156-293:write,body_types,Integer,Integer,Int64,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,156-293:write,body_types,char,char,Rune,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,156-293:write,parameters,|int|data,int,Int64,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,295-302:processCharsetSelect,return_types,void,void,Unit,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,295-302:processCharsetSelect,body_types,RuntimeException,RuntimeException,Exception,True,True,2026-05-21 16:33:08,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,304-311:processOperatingSystemCommand,return_types,void,void,Unit,True,True,2026-05-21 16:33:10,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,304-311:processOperatingSystemCommand,body_types,RuntimeException,RuntimeException,Exception,True,True,2026-05-21 16:33:10,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,313-320:processEscapeCommand,return_types,void,void,Unit,True,True,2026-05-21 16:33:13,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,313-320:processEscapeCommand,body_types,RuntimeException,RuntimeException,Exception,True,True,2026-05-21 16:33:13,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,313-320:processEscapeCommand,parameters,|int|data,int,Int64,True,True,2026-05-21 16:33:13,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,327-335:reset,return_types,void,void,Unit,True,True,2026-05-21 16:33:15,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,327-335:reset,parameters,|boolean|skipBuffer,boolean,Bool,True,True,2026-05-21 16:33:15,
jansi.*,jansi.src.main.org.fusesource.jansi.io.AnsiOutputStream.json,41-359:AnsiOutputStream,method,337-341:install,return_types,void,void,Unit,True,True,2026-05-21 16:33:15,
